"","Entity.Name","Jurisdiction","FMP","Science.Center","Regional.Ecosystem","FSSI.Stock.","ITIS.Taxon.Serial.Number","Scientific.Name","Common.Name","Stock.Area","Assessment.Year","Assessment.Month","Last.Data.Year","Update.Type","Review.Result","Assessment.Model","Model.Version","Lead.Lab","Citation","Final.Assessment.Report.1","Final.Assessment.Report.2","Point.of.Contact","Life.History.Data","Abundance.Data","Catch.Data","Assessment.Level","Assessment.Frequency","Assessment.Type","Model.Category","Catch.Input.Data","Abundance.Input.Data","Biological.Input.Data","Ecosystem.Linkage","Composition.Input.Data","F.Year","Estimated.F","F.Unit","F.Basis","Flimit","Flimit.Basis","Fmsy","Fmsy.Basis","F.Flimit","F.Fmsy","Ftarget","Ftarget.Basis","F.Ftarget","B.Year","Estimated.B","B.Unit","B.Basis","Blimit","Blimit.Basis","Bmsy","Bmsy.Basis","B.Blimit","B.Bmsy","MSY","MSY.Unit","Comments"
"218","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2010,5,2009,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2010/05","GEORGES BANK YELLOWTAIL FLOUNDER",NA,"Loretta O'Brien",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2009,0.150000005960464,"Fully_Recruited_F","Age_4+",0.25,"Fmsy",0.25,"F40% SPR",0.600000023841858,0.600000023841858,NA,NA,NA,2009,14000,"mt","Spawning biomass",21600,"0.5 SSBmsy",43200,"F40% SPR",0.648000001907349,0.324000000953674,NA,NA,NA
"219","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2011,6,2010,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2011/01","GEORGES BANK YELLOWTAIL FLOUNDER",NA,"Loretta O'Brien",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.129999995231628,"Fully_Recruited_F","Ages_4+",0.25,"Fmsy",0.25,"F40% SPR",0.519999980926514,0.519999980926514,NA,NA,NA,2010,8800,"mt","Spawning biomass",21600,"0.5 SSBmsy",43200,"F40% SPR",0.407000005245209,0.203999996185303,NA,NA,NA
"220","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2012,7,2011,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2012/01","GEORGES BANK YELLOWTAIL FLOUNDER","Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010","Loretta O'Brien",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2011,0.310000002384186,"Fully_Recruited_F","Age_4+",0.25,"Fmsy",0.25,"F40% SPR",1.24000000953674,1.24000000953674,NA,NA,NA,2011,4600,"mt","Spawning biomass",21600,"0.5 SSBmsy",43200,"F40% SPR",0.212999999523163,0.105999998748302,NA,NA,NA
"221","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2013,6,2012,"Full Update","Full acceptance","VPA",NA,"NEFSC","TRAC Status Report 2013/01","GEORGES BANK YELLOWTAIL FLOUNDER",NA,"Loretta O'Brien",4,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,2012,0.779999971389771,"Fully_recruited_F","Ages_4+",0.25,"Fmsy",0.25,"F40% SPR",3.11999988555908,3.11999988555908,NA,NA,NA,2012,869,"mt","Rho-Adjusted_SSB",NA,"0.5 SSBmsy",NA,"F40% SPR",NA,NA,NA,NA,NA
"222","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2014,7,2013,"Benchmark","Full acceptance","Index of Survey Abundance",NA,"NEFSC","TRAC Status Report 2014/03","Stock Assessment of Georges Bank Yellowtail Flounder for 2014","Stock Assessment and Fishery Evaluation (SAFE) Report for Fishing Year 2013 - Small-Mesh Multispecies","Loretta O'Brien",2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,2013,218,"mt","catch",NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2213,"mt","Survey CPUE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2015,7,2014,"Full Update","Full acceptance","Index Method","Empirical approach using survey biomass","NEFSC","TRAC Status Report 2015/03; and also NEFSC CRD 15-24 (Operational Assessment of 20 Northeast Groundfish Stocks, Updated through 2014)","Stock Assessment of Georges Bank Yellowtail Flounder for 2015","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014","Liz Brooks",2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,2014,0.0710000023245811,"relative F","relative F",0.25,NA,0.25,"F40% SPR",0.284000009298325,0.284000009298325,NA,NA,NA,2014,2240,"mt","survey",NA,"0.5 SSBmsy",NA,"F40% SPR",NA,NA,NA,NA,NA
"224","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2016,7,2016,"Full Update","Full acceptance","Index Method","Empirical approach","NEFSC","TRAC Status Report 2016/03;","GEORGES BANK YELLOWTAIL FLOUNDER",NA,"Liz Brooks",2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,2014,0.0500000007450581,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",0.25,NA,0.25,"F40% SPR",0.200000002980232,0.200000002980232,NA,NA,NA,2016,1532,"mt","Average Survey Biomass",NA,"0.5 SSBmsy",NA,"F40% SPR",NA,NA,NA,NA,NA
"225","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2017,7,2016,"Full Update","Full acceptance","Index Method","Empirical approach","NEFSC","TRAC Status Report 2017/03;","Stock Assessment of Georges Bank Yellowtail Flounder for 2017",NA,"Liz Brooks",2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.00999999977648258,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",NA,NA,NA,"F40% SPR",NA,NA,0.0700000002980232,NA,0.14300000667572,2016,3118,"mt","survey",NA,"0.5 SSBmsy",NA,"F40% SPR",NA,NA,NA,NA,NA
"226","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2018,8,2017,"Full Update","Full acceptance","Index Method","Empircal approach","NEFSC","TRAC Status Report 2018/03;",NA,NA,"Liz Brooks",2,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,2017,0.0299999993294477,"Annual Exploitation Rate","U (exploitation rate = catch/biomass)",NA,NA,NA,"F40% SPR",NA,NA,0.100000001490116,NA,0.300000011920929,2017,1126,"Matric Tons","Survey Biomass",NA,"0.5 SSBmsy",NA,"40% SPR",NA,NA,NA,NA,NA
"227","Yellowtail flounder - Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","N",172909,"Limanda ferruginea","Yellowtail flounder","Georges Bank",2019,7,2018,NA,"Full acceptance","Survey Abundance","Empirical Approach","NEFSC and DFO Canada",NA,"Stock Assessment of Georges Bank Yellowtail Flounder for 2018",NA,"Chris Legault",NA,NA,NA,NA,NA,"Operational",2,4,4,NA,0,4,2017,92,"Metric Tons","Total Catch",300,"6% Combined Exploitation",NA,NA,0.307000011205673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Yellowtail flounder - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",172909,"Limanda ferruginea","Yellowtail flounder","Southern New England / Mid-Atlantic",2005,12,2004,"Full Update","Full acceptance","VPA","ADAPT",NA,"GARM Report (2005)","Assessment of 19 Northeast groundfish stocks through 2004",NA,NA,4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2004,0.990000009536743,"Fully_Recruited_F","Ages_4-6",NA,"Fmsy",0.259999990463257,"F40% as proxy",NA,3.80800008773804,0.370000004768372,"Frebuild",2.67600011825562,2004,695,"mt","Spawning biomass",34750,"0.5*Bmsy",69500,"SSBmsy",0.0199999995529652,0.00999999977648258,14200,"mt",NA
"229","Yellowtail flounder - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",172909,"Limanda ferruginea","Yellowtail flounder","Southern New England / Mid-Atlantic",2008,9,2007,"Benchmark","Full acceptance","VPA","2.8.0","NEFSC","NEFSC CRD 08-15 (GARM III)","Assessment of  19 Northeast  Groundfish Stocks through 2007",NA,"James Weinberg",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2007,0.412999987602234,"Fuly_Recruited_F","Ages_4+",0.25,"Fmsy",0.25,"F40% as proxy",1.65199995040894,1.65199995040894,NA,NA,NA,2007,3508,"mt","Spawning biomass",13700,"0.5*B35%",27400,"B40%",0.256000012159348,0.128000006079674,6100,"mt",NA
"230","Yellowtail flounder - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",172909,"Limanda ferruginea","Yellowtail flounder","Southern New England / Mid-Atlantic",2012,9,2011,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 12-14 (SAW/SARC 54); NEFMC SSC memo to Paul Howard 24 Sept, 2012; NEFSC Directorate email to NERO (Darcy) Sept. 19, 2012.","SOUTHERN NEW ENGLAND MID-ATL ANTIC YELLOWTAIL FLOUNDER  ( Limanda ferruginea ) STOCK ASSESSMENT FO R 2012, UPDATED THROUGH  2011","Assessment or Data Updates of 13 Northeast Groundfish Stocks through 2010","James Weinberg",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2011,0.119999997317791,"Instantaneous annual F averaged across ages","Ages_4-5",0.316000014543533,"F40%",0.316000014543533,"F40% as proxy",0.379999995231628,0.379999995231628,NA,NA,NA,2011,3873,"mt","Spawning biomass",1497,"projection at F40%",2995,"projection at F40%",2.58699989318848,1.29299998283386,773,"mt",NA
"231","Yellowtail flounder - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",172909,"Limanda ferruginea","Yellowtail flounder","Southern New England / Mid-Atlantic",2015,11,2014,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2015. Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 15-24; 251 p.","Southern New England-Mid Atlantic yellowtail flounder","Operational Assessment of 20 Northeast Groundfish Stocks, Updated Through 2014","James Weinberg",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2014,1.63999998569489,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.349000006914139,"F40%",0.349000006914139,"F40% as proxy",4.69999980926514,4.69999980926514,NA,NA,NA,2014,502,"mt","Spawning biomass",979,"projection at F40%",1959,"projection at F40%",0.875,0.259999990463257,541,"mt",NA
"232","Yellowtail flounder - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",172909,"Limanda ferruginea","Yellowtail flounder","Southern New England / Mid-Atlantic",2017,10,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Northeast Fisheries Science Center. 2017. Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016. US Dept Commer, Northeast Fish Sci Cent Ref Doc. 17-17.","Operational Assessment of 19 Northeast Groundfish Stocks, Updated Through 2016",NA,"Larry Alade",4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2016,1.0900000333786,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.340000003576279,"F40%",0.340000003576279,"F40% as proxy",3.20600008964539,3.20600008964539,NA,NA,NA,2016,152,"mt","Spawning biomass",930,"projection at F40%",1860,"projection at F40%",0.163000002503395,0.0820000022649765,541,"mt",NA
"233","Yellowtail flounder - Southern New England / Mid-Atlantic","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",172909,"Limanda ferruginea","Yellowtail flounder","Southern New England / Mid-Atlantic",2019,10,2018,NA,"Full acceptance","ASAP","N/A","NEFSC",NA,NA,NA,"Larry Alade",NA,NA,NA,NA,NA,"Operational",6,5,4,NA,2,4,2018,0.25900000333786,"Fully Selected F","Retrospective Adjusted F Rate for Fully Selected Fish - Ages 4 - 5",0.354999989271164,"Fmsy",0.354999989271164,"F40% as proxy",0.730000019073486,0.730000019073486,NA,NA,NA,2018,90,"Metric Tons","Retrospective Adjusted Spawning Stock Biomass",890,"0.5*Bmsy",1779,"SSB40%",0.101000003516674,0.0509999990463257,492,"Metric Tons",NA
"234","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2006,12,2005,"Benchmark","Partial acceptance - Biomass estimates","index",NA,"NEFSC","NEFSC CRD 07-03 (2007)","SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006",NA,"Weinberg",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,0.959999978542328,"kg/tow","Survey index",0.810000002384186,"historical surveys",1.62000000476837,"proxy",1.18499994277954,0.592999994754791,NA,NA,NA
"235","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2008,6,2008,"Full Update","Full acceptance","Index",NA,"NEFSC","NEFSC Memo (Thompson) April 13, 2009",NA,NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1.01999998092651,"kg/tow","survey CPUE 3 yr avg",0.810000002384186,"half avg survey CPUE",1.62000000476837,"avg survey CPUE",1.25899994373322,0.629999995231628,NA,NA,NA
"236","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2009,4,2008,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Thompson) April 13, 2009","The Northeast Data Poor Stocks  Working Group Report",NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1.01999998092651,"kg/tow","survey CPUE 3 yr avg",0.810000002384186,"half avg survey CPUE",1.62000000476837,"avg survey CPUE",1.25899994373322,0.629999995231628,NA,NA,NA
"237","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2011,1,2010,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Thompson) Jan. 13, 2011",NA,NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2010,10.1000003814697,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,9999,NA,NA,NA,NA,2010,1.11000001430511,"kg/tow","Survey CPUE 3 Year Average",0.810000002384186,"half avg survey CPUE",1.62000000476837,"avg survey CPUE",1.37000000476837,0.685000002384186,NA,NA,NA
"238","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2012,7,2011,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Karp) Aug 21, 2012","Brief Summary of the Northeast Skate Complex",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2011,-2.79999995231628,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,0.0930000022053719,NA,NA,NA,NA,2011,1.08000004291534,"kg/tow","Survey CPUE 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",1.38499999046326,0.688000023365021,NA,NA,NA
"239","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2013,7,2012,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Karp to Bullard) July 2, 2013","Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2012 and Spring 2013",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2012,12.6000003814697,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,9999,NA,NA,NA,NA,2012,1.22000002861023,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",1.56400001049042,0.77700001001358,NA,NA,NA
"240","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2014,8,2013,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Karp to Bullard) Aug. 22, 2014","Update of Skate Stock Status Based on NEFSC Bottom Trawl Survey Data through Autumn 2013/Spring 2014",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2013,-1,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,0.0329999998211861,NA,NA,NA,NA,2013,1.21000003814697,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",1.55099999904633,0.771000027656555,NA,NA,NA
"241","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2015,7,2014,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Karp to Bullard) July 27, 2015","Update of Skate Stock Based on NEFSC Bottom Trawl Survey Data through 2015",NA,"Jim Weinberg",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2014,16.5,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,9999,NA,NA,NA,NA,2014,1.4099999666214,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",1.80799996852875,0.898000001907349,NA,NA,NA
"242","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2016,8,2015,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Karp to Bullard), August 22, 2016","Update of Skate Stock Status based on NEFSC Bottom Trawl Survey Data Through Autumn 2015/Spring 2016 and Revision of Landings and Discards of Skates by Species",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2015,12.8999996185303,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,-0.430000007152557,NA,NA,NA,NA,2015,1.5900000333786,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",2.03800010681152,1.01300001144409,NA,NA,NA
"243","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2017,8,2016,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","2016 NE Skate Stock Status Update  http://s3.amazonaws.com/nefmc.org/4_NEFSC_SkateMemo_July_2017_170922_085135.pdf","2016 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2016,0.5,"% Change in Survey CPUE","Change in Relative Abundance",NA,"% change",NA,NA,NA,NA,NA,NA,NA,2016,1.60000002384186,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",2.05100011825562,1.01900005340576,NA,NA,NA
"244","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2018,8,2017,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","2017 NE Skate Stock Status Update , K. Sosebee , 8/31/2018","2017 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,2017,-0.699999988079071,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,-999,NA,NA,NA,NA,2017,1.5900000333786,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",2.03800010681152,1.01300001144409,NA,NA,NA
"245","Barndoor skate - Georges Bank / Southern New England","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",564139,"Dipturus laevis","Barndoor skate","Georges Bank / Southern New England",2019,8,2018,"Full Update","Full acceptance","Survey Abundance","Survey CPUE","NEFSC","2017 NE Skate Stock Status Update , K. Sosebee , 8/31/2018","2018 NE Skate Stock Status Update",NA,"Katherine Sosebee",2,1,0,1,2,"Operational",2,2,3,NA,0,1,2018,15.3000001907349,"% Change in Survey CPUE","Change in Relative Abundance",-30,"% change",NA,NA,-999,NA,NA,NA,NA,2018,1.80999994277954,"kg/tow","Survey CPUE - 3 Year Average",0.779999971389771,"half avg survey CPUE",1.57000005245209,"avg survey CPUE",2.32100009918213,1.15299999713898,NA,NA,NA
"246","Clearnose skate - Southern New England / Mid-Atlantic","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",160855,"Raja eglanteria","Clearnose skate","Southern New England / Mid-Atlantic",2006,12,2005,"Benchmark","Partial acceptance - Biomass estimates","index","Survey CPUE","NEFSC","NEFSC CRD 07-03 (2007)","SKATE COMPLEX: ASSESSMENT SUMMARY F0R 2006",NA,"Weinberg",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,0.629999995231628,"kg/tow","Survey index",0.280000001192093,"historical surveys",0.560000002384186,"proxy",2.25,1.125,NA,NA,NA
"247","Clearnose skate - Southern New England / Mid-Atlantic","NEFMC","Northeast Skate Complex","NEFSC","Northeast Shelf","N",160855,"Raja eglanteria","Clearnose skate","Southern New England / Mid-Atlantic",2008,6,2008,"Full Update","Full acceptance","Index","Survey CPUE","NEFSC","NEFSC Memo (Thompson) April 13, 2009",NA,NA,"Jim Weinberg",2,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1.03999996185303,"kg/tow","survey CPUE 3 yr avg",0.379999995231628,"half avg survey CPUE",0.769999980926514,"avg survey CPUE",2.73699998855591,1.35099995136261,NA,NA,NA
