year,REGION,Council,STATEABBR,GEO_NAME,MAPNAME,geography,TOTPOP,personal_disruption,pop_composition,poverty,labor_force_str,housing_characteristics,housing_disrupt,retiree_migration,urban_sprawl_index,RecEng,RecRel,ComEng,ComRel,ComEng_ct,ComRel_ct,RecEng_ct,RecRel_ct,personal_disruption_rank,pop_composition_rank,poverty_rank,labor_force_str_rank,housing_characteristics_rank,housing_disrupt_rank,retiree_migration_rank,urban_sprawl_index_rank
2022,Northeast,Mid-Atlantic,MD,"Timonium, MD",Timonium,"Timonium CDP, Maryland","10,793",-0.673,-0.467,-0.707,0.091,-0.527, NA,0.182,0.413,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,low,NA,med,med
2022,Northeast,Mid-Atlantic,MD,"Tolchester, MD",Tolchester,"Tolchester CDP, Maryland",456,-0.72,-0.661,-1.067,-0.803, NA, NA,-0.367,-0.603,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,NA,NA,low,low
2022,Northeast,Mid-Atlantic,MD,"Tyaskin, MD",Tyaskin,"Tyaskin CDP, Maryland",108,-1.336,-1.26, NA,0.679, NA, NA,0.195,-1.398,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,NA,med high,NA,NA,med,low
2022,Northeast,Mid-Atlantic,MD,"University Park, MD",University Park,"University Park town, Maryland","2,610",-1.018,-0.085,-0.859,-0.269,-1.966,0.613,0.027,1.347,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,med high,med,high
2022,Northeast,Mid-Atlantic,MD,"Walker Mill, MD",Walker Mill,"Walker Mill CDP, Maryland","9,973",0.103,0.12,0.123,-0.524,-0.02,-0.166,-0.26,0.838,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,med,med,low,low,low,low,med high
2022,Northeast,Mid-Atlantic,MD,"West Laurel, MD",West Laurel,"West Laurel CDP, Maryland","4,332",-0.598,0.723,-0.756,-0.918, NA,-0.236,-0.779,0.814,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,low,NA,low,low,med high
2022,Northeast,Mid-Atlantic,MD,"West Pocomoke, MD",West Pocomoke,"West Pocomoke CDP, Maryland",534,-0.979,-0.542,-0.616,0.945, NA,-1.275,0.695,-1.577,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,NA,low,med high,low
2022,Northeast,Mid-Atlantic,MD,"Westphalia, MD",Westphalia,"Westphalia CDP, Maryland","11,260",-0.392,0.09,-0.882,-1.405,-0.78, NA,-1.096,0.763,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med,low,low,low,NA,low,med high
2022,Northeast,Mid-Atlantic,MD,"Whaleyville, MD",Whaleyville,"Whaleyville CDP, Maryland",116,2.052,-0.377,-1.067,-1.617, NA, NA,-0.876, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,high,low,low,low,NA,NA,low,NA
2022,Northeast,Mid-Atlantic,MD,"White Marsh, MD",White Marsh,"White Marsh CDP, Maryland","10,337",-0.551,-0.145,-0.386,-0.788,-0.344,-0.259,-0.547,0.237,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,med
2022,Northeast,Mid-Atlantic,MD,"Whitehaven, MD",Whitehaven,"Whitehaven CDP, Maryland",163,-1.336,-1.26, NA,4.66, NA, NA,4.404, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,NA,high,NA,NA,high,NA
2022,Northeast,Mid-Atlantic,MD,"Wildewood, MD",Wildewood,"Wildewood CDP, Maryland","7,436",-0.759,-0.302,-0.482,-0.99,-0.361, NA,-0.86, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,NA,low,NA
2022,Northeast,Mid-Atlantic,MD,"Willards, MD",Willards,"Willards town, Maryland","1,161",0.912,0.228,0.871,-0.841,0.738,-0.683,-1.152,-1.475,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,med,med high,low,med high,low,low,low
2022,Northeast,Mid-Atlantic,MD,"Woodlawn (Baltimore County), MD",Woodlawn (Baltimore County),"Woodlawn CDP (Baltimore County), Maryland","42,239",0.23,0.521,0.305,-0.6,0.102,-0.684,-0.604,0.353,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,med high,med,low,med,low,low,med
2022,Northeast,Mid-Atlantic,MD,"Woodlawn (Prince George's County), MD",Woodlawn (Prince George's County),"Woodlawn CDP (Prince George's County), Maryland","7,515",0.665,4.554,-0.538,-0.689,-0.033,-0.044,-0.557, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,high,low,low,low,low,low,NA
2022,Northeast,Mid-Atlantic,MD,"Woodmore, MD",Woodmore,"Woodmore CDP, Maryland","4,375",-0.746,-0.704,-1.002,-0.889,-2.675,-1.056,-0.423,0.921,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,med high
2022,Northeast,New England,ME,"Alfred, ME",Alfred,"Alfred CDP, Maine",850,-0.025,-0.689,0.976,0.238,0.726, NA,-0.094,-0.502,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,med high,med,med high,NA,low,low
2022,Northeast,New England,ME,"Alna, ME",Alna,"Alna town, Lincoln County, Maine",747,-0.709,-0.673,-0.629,-0.561,0.587,-0.505,-0.286,-0.987,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Arrowsic, ME",Arrowsic,"Arrowsic town, Sagadahoc County, Maine",628,-0.762,-0.652,-0.274,0.476,0.432,0.152,0.813,-0.642,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,med,med,med high,low
2022,Northeast,New England,ME,"Belmont, ME",Belmont,"Belmont town, Waldo County, Maine",947,-0.348,-0.977,-0.387,0.451,1.653,-0.282,0.131,-1.526,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,high,low,med,low
2022,Northeast,New England,ME,"Berwick, ME",Berwick,"Berwick CDP, Maine","2,050",-0.163,-0.545,-0.758,0.3,0.496,1.016,-0.206,-0.497,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,med,high,low,low
2022,Northeast,New England,ME,"Bowdoinham, ME",Bowdoinham,"Bowdoinham town, Sagadahoc County, Maine","3,083",0.088,-0.708,-0.668,-1.156,0.88,-0.07,-0.859,-0.838,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Bridgton, ME",Bridgton,"Bridgton CDP, Maine","1,514",0.316,-0.483,1.935,0.913,0.84,-0.581,0.508,-1.026,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,high,med high,med high,low,med high,low
2022,Northeast,New England,ME,"Brooks, ME",Brooks,"Brooks town, Waldo County, Maine","1,086",0.427,-0.551,0.386,-0.367,1.149,-0.47,-0.509,-1.641,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,low,high,low,low,low
2022,Northeast,New England,ME,"Bucksport, ME",Bucksport,"Bucksport CDP, Maine","2,947",-0.067,-0.491,0.329,0.579,0.975,-1.143,0.441,-1.868,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,med,med high,med high,low,med,low
2022,Northeast,New England,ME,"Buxton, ME",Buxton,"Buxton town, York County, Maine","8,408",-0.682,-0.78,-0.768,-0.956,0.559,-0.263,-0.581,-0.372,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Casco, ME",Casco,"Casco town, Cumberland County, Maine","3,657",-0.395,-0.645,-0.581,0.033,1.236,0.048,-0.054,-0.763,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,high,med,low,low
2022,Northeast,New England,ME,"Charlotte, ME",Charlotte,"Charlotte town, Washington County, Maine",409,0.732,-0.912,1.964,0.178, NA,0.437,0.098,-2.859,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,low,high,med,NA,med,med,low
2022,Northeast,New England,ME,"Columbia Falls, ME",Columbia Falls,"Columbia Falls town, Washington County, Maine",398,0.12,-0.334,1.126,0.124,1.507,0.457,0.424,-2.445,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,high,med,high,med,med,low
2022,Northeast,New England,ME,"Cornish, ME",Cornish,"Cornish town, York County, Maine","1,881",-0.238,-0.827,-0.555,-0.582,0.696,-0.924,-0.492,-0.642,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Danforth, ME",Danforth,"Danforth CDP, Maine",474,1.051,-0.813,1.447,0.695,1.013, NA,0.243, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,high,low,high,med high,high,NA,med,NA
2022,Northeast,New England,ME,"Dayton, ME",Dayton,"Dayton town, York County, Maine","2,227",-0.898,-0.811,-0.766,-0.86,0.339,-0.162,-0.331,-0.392,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,low,low,low
2022,Northeast,New England,ME,"Dunstan, ME",Dunstan,"Dunstan CDP, Maine","1,722",-1.302,-0.537,-0.898,-0.777,-0.181, NA,-0.71, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,NA,low,NA
2022,Northeast,New England,ME,"Gorham, ME",Gorham,"Gorham CDP, Maine","7,050",-0.868,-0.615,-0.726,-0.669,0.025,0.609,-0.55,-0.264,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,med high,low,low
2022,Northeast,New England,ME,"Kezar Falls, ME",Kezar Falls,"Kezar Falls CDP, Maine",791,0.184,-0.634,0.962,0.251,0.634, NA,0.068, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med high,med,med high,NA,med,NA
2022,Northeast,New England,ME,"Knox, ME",Knox,"Knox town, Waldo County, Maine",861,0.053,-0.968,0.447,-0.162,1.092,-0.482,-0.191,-1.636,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,low,high,low,low,low
2022,Northeast,New England,ME,"Lebanon, ME",Lebanon,"Lebanon town, York County, Maine","6,499",-0.394,-0.975,-0.551,-1.288,0.801,0.052,-1.119,-0.7,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,med,low,low
2022,Northeast,New England,ME,"Limington, ME",Limington,"Limington town, York County, Maine","3,920",-0.778,-0.865,-0.695,-0.147,0.886,-0.584,-0.059,-0.533,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Little Falls, ME",Little Falls,"Little Falls CDP, Maine",891,-1.225,-0.238,-1.051,-1.077,-0.082, NA,-0.415,-0.512,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,NA,low,low
2022,Northeast,New England,ME,"Lyman, ME",Lyman,"Lyman town, York County, Maine","4,540",-0.19,-0.882,-0.537,0.109,0.607,0.085,0.514,-0.47,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,med high,med,med high,low
2022,Northeast,New England,ME,"Marshfield, ME",Marshfield,"Marshfield town, Washington County, Maine",487,-0.723,-0.651,0.174,0.067, NA,-0.164,0.341,-2.537,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,med,med,NA,low,med,low
2022,Northeast,New England,ME,"Meddybemps, ME",Meddybemps,"Meddybemps town, Washington County, Maine",116,0.158,-1.063,0.082,3.397, NA,-0.836,2.667,-2.706,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,high,NA,low,high,low
2022,Northeast,New England,ME,"Monroe, ME",Monroe,"Monroe town, Waldo County, Maine","1,079",-0.268,-0.893,-0.01,-0.313,1.056,-0.175,-0.366,-1.665,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,high,low,low,low
2022,Northeast,New England,ME,"Naples, ME",Naples,"Naples town, Cumberland County, Maine","3,928",-0.725,-0.747,-0.775,-0.572,0.815,-0.894,-0.417,-0.781,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"New Gloucester, ME",New Gloucester,"New Gloucester town, Cumberland County, Maine","5,705",-0.704,-0.905,-0.718,-0.825,0.486,-0.403,-0.538,-0.679,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,low,low,low
2022,Northeast,New England,ME,"North Berwick, ME",North Berwick,"North Berwick CDP, Maine","1,806",-0.567,-0.564,-0.64,-0.306,0.394,0.275,-0.293,-0.694,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,med,low,low
2022,Northeast,New England,ME,"Northport, ME",Northport,"Northport town, Waldo County, Maine","1,523",-0.59,-0.705,-0.509,0.628,0.521,-0.554,0.759,-1.47,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,med high,low,med high,low
2022,Northeast,New England,ME,"Oak Hill, ME",Oak Hill,"Oak Hill CDP, Maine","5,400",-0.653,-0.714,-0.682,0.342,0.377, NA,0.383, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,med,NA,med,NA
2022,Northeast,New England,ME,"Pownal, ME",Pownal,"Pownal town, Cumberland County, Maine","1,600",-0.609,-0.714,-0.504,-0.488,-0.288,0.477,-0.288,-0.546,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,med,low,low
2022,Northeast,New England,ME,"Raymond, ME",Raymond,"Raymond town, Cumberland County, Maine","4,547",-0.968,-0.646,-0.685,-0.472,0.268,-0.859,-0.44,-0.668,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,low,low,low
2022,Northeast,New England,ME,"Richmond, ME",Richmond,"Richmond CDP, Maine","1,835",-0.324,-0.365,-0.128,-0.808,0.994,-0.573,-0.92,-1.087,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Sanford, ME",Sanford,"Sanford city, Maine","21,986",-0.015,-0.525,0.159,-0.537,0.711,-0.012,-0.359,-0.549,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,med,low,med high,low,low,low
2022,Northeast,New England,ME,"Searsmont, ME",Searsmont,"Searsmont town, Waldo County, Maine","1,415",-0.676,-1.002,-0.385,-0.121,1.102,0.504,0.123,-1.407,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,high,med high,med,low
2022,Northeast,New England,ME,"South Berwick, ME",South Berwick,"South Berwick town, York County, Maine","7,521",-0.809,-0.719,-0.573,-0.777,0.235,-0.234,-0.494,-0.402,-0.121,-0.144,-0.168,-0.122,low,low,low,low,low,low,low,low,med,low,low,low
2022,Northeast,New England,ME,"South Thomaston, ME",South Thomaston,"South Thomaston town, Knox County, Maine","1,398",-0.965,-0.692,-0.756,0.37,0.665,-0.563,0.969,-1.217,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,med high,low,med high,low
2022,Northeast,New England,ME,"Standish, ME",Standish,"Standish town, Cumberland County, Maine","10,452",-0.728,-0.763,-0.401,-0.448,0.462,-0.695,-0.049,-0.636,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,low,low,low
2022,Northeast,New England,ME,"Swanville, ME",Swanville,"Swanville town, Waldo County, Maine","1,160",0.383,-0.755,0.237,-0.001,1.411,-0.719,-0.297,-1.658,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,low,high,low,low,low
2022,Northeast,New England,ME,"Unity, ME",Unity,"Unity CDP, Maine",291,0.678,-0.534,1.437,0.559,1.723,-1.684,-0.414,-1.587,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,low,high,med high,high,low,low,low
2022,Northeast,New England,ME,"Vanceboro, ME",Vanceboro,"Vanceboro CDP, Maine",154,-0.787,-0.838,-0.251,0.98, NA, NA,0.275, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,NA,NA,med,NA
2022,Northeast,New England,ME,"Verona Island, ME",Verona Island,"Verona Island town, Hancock County, Maine",612,-0.548,-0.493,-0.705,-0.318,0.698, NA,0.001,-1.834,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,NA,med,low
2022,Northeast,New England,ME,"Waldo, ME",Waldo,"Waldo town, Waldo County, Maine",965,-0.165,-0.719,-0.14,-1.138,0.99,-0.844,-0.959,-1.584,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Washington, ME",Washington,"Washington town, Knox County, Maine","1,711",0.074,-0.654,0.151,-0.46,1.14,-0.29,-0.773,-1.323,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,low,high,low,low,low
2022,Northeast,New England,ME,"Waterboro, ME",Waterboro,"Waterboro town, York County, Maine","7,979",-0.208,-0.724,-0.204,-1.065,0.614,-0.766,-0.937,-0.565,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"West Kennebunk, ME",West Kennebunk,"West Kennebunk CDP, Maine","1,269",0.16,-0.471,0.445,-0.91,0.248,0.762,-1.53,-0.408,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,low,med,med high,low,low
2022,Northeast,New England,ME,"Westbrook, ME",Westbrook,"Westbrook city, Maine","20,339",-0.477,-0.395,-0.138,-0.902,0.595,-0.13,-0.742,-0.283,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,low,low
2022,Northeast,New England,ME,"Whitefield, ME",Whitefield,"Whitefield town, Lincoln County, Maine","2,307",-0.189,-0.775,-0.32,-0.504,1.073,-0.533,-0.331,-1.205,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,high,low,low,low
2022,Northeast,New England,ME,"Winterport, ME",Winterport,"Winterport CDP, Maine","1,100",-0.493,-0.436,-0.331,0.204,1.362,-1.201,0.463,-1.867,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,high,low,med,low
2022,Northeast,New England,ME,"Woodland, ME",Woodland,"Woodland CDP, Maine","1,173",0.687,-0.542,1.359,0.532,1.215,-1.726,-0.14,-2.895,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,low,high,med high,high,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Alliance, NC",Alliance,"Alliance town, North Carolina",842,0.642,-0.352,0.426,2.047,2.026,-2.211,1.692,-1.356,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,low,med,high,high,low,high,low
2022,Southeast,Mid-Atlantic,NC,"Arapahoe, NC",Arapahoe,"Arapahoe town, North Carolina",364,-0.136,-0.58,0.151,-0.242,1.94,-2.042,-0.454,-1.27,-0.034,1.155,-0.168,-0.122,low,low,low,high,low,low,med,low,high,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Arrowhead Beach, NC",Arrowhead Beach,"Arrowhead Beach CDP, North Carolina","1,243",0.991,1.367,1.5,1.661, NA, NA,0.204, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,high,high,high,NA,NA,med,NA
2022,Southeast,Mid-Atlantic,NC,"Askewville, NC",Askewville,"Askewville town, North Carolina",184,-0.194,-0.442,0.123,1.335,0.946, NA,1.053, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,med,high,med high,NA,high,NA
2022,Southeast,Mid-Atlantic,NC,"Atkinson, NC",Atkinson,"Atkinson town, North Carolina",410,0.286,0.525,0.029,0.191,1.003,-1.271,0.047,-1.121,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,med high,med,med,high,low,med,low
2022,Southeast,Mid-Atlantic,NC,"Atlantic, NC",Atlantic,"Atlantic township, Carteret County, North Carolina",604,0.616,-0.339,0.224,0.782, NA,-2.57,0.852,-1.552,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,low,med,med high,NA,low,med high,low
2022,Southeast,Mid-Atlantic,NC,"Aulander, NC",Aulander,"Aulander town, North Carolina",704,1.87,0.302,-0.559,0.531,1.446,-1.101,0.465,-1.378,-0.232,-0.163,-0.168,-0.122,low,low,low,low,high,med,low,med high,high,low,med,low
2022,Southeast,Mid-Atlantic,NC,"Bald Head Island, NC",Bald Head Island,"Bald Head Island village, North Carolina",138,-1.212,-0.98, NA,3.025, NA,-0.104,3.216,0.065,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,NA,high,NA,low,high,med
2022,Southeast,Mid-Atlantic,NC,"Bayshore, NC",Bayshore,"Bayshore CDP, North Carolina","3,066",-0.83,-0.633,-0.936,-1.353,-0.024,-0.809,-1.005,-0.324,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Bayview, NC",Bayview,"Bayview CDP, North Carolina",398,-1.024,0.841,-1.067,0.626, NA, NA,1.125,-0.982,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,med high,low,med high,NA,NA,high,low
2022,Southeast,Mid-Atlantic,NC,"Belville, NC",Belville,"Belville town, North Carolina","3,380",-0.065,-0.507,-0.773,-0.608,0.399,-1.257,-0.57,-0.405,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Blue Clay Farms, NC",Blue Clay Farms,"Blue Clay Farms CDP, North Carolina",124,-1.336,-1.26,-1.067,1.632, NA, NA,0.004,-0.719,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,high,NA,NA,med,low
2022,Southeast,Mid-Atlantic,NC,"Bogue, NC",Bogue,"Bogue town, North Carolina",815,-0.353,-0.888,-0.509,-0.092,0.958,-1.317,0.431,-0.916,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,low,med,low
2022,Southeast,Mid-Atlantic,NC,"Boiling Spring Lakes, NC",Boiling Spring Lakes,"Boiling Spring Lakes city, North Carolina","6,032",-0.075,-0.645,-0.864,0.086,1.159,-0.951,-0.145,-0.711,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,high,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Bolivia, NC",Bolivia,"Bolivia town, North Carolina",197,0.385,-0.844,-0.597,1.268,1.194,0.203,1.246,-0.874,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,low,high,high,med,high,low
2022,Southeast,Mid-Atlantic,NC,"Brandywine Bay, NC",Brandywine Bay,"Brandywine Bay CDP, North Carolina","1,339",-0.714,-0.767,-1.017,1.672,-0.025, NA,1.988, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,high,low,NA,high,NA
2022,Southeast,Mid-Atlantic,NC,"Brices Creek, NC",Brices Creek,"Brices Creek CDP, North Carolina","3,678",-0.687,-0.742,-0.994,0.351, NA,-0.851,0.625,-0.878,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,NA,low,med high,low
2022,Southeast,Mid-Atlantic,NC,"Bridgeton, NC",Bridgeton,"Bridgeton town, North Carolina",532,0.9,0.845,2.813,-0.261,1.585,-1.006,-0.19,-1.153,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med high,med high,high,low,high,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Broad Creek, NC",Broad Creek,"Broad Creek CDP, North Carolina","2,013",-0.137,-0.513,-0.294,0.727,1.842, NA,0.693,-0.972,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med high,high,NA,med high,low
2022,Southeast,Mid-Atlantic,NC,"Burgaw, NC",Burgaw,"Burgaw town, North Carolina","3,207",1.608,-0.147,0.49,0.897,1.28,-1.357,0.31,-0.843,-0.232,-0.163,-0.168,-0.122,low,low,low,low,high,low,med,med high,high,low,med,low
2022,Southeast,Mid-Atlantic,NC,"Buxton, NC",Buxton,"Buxton CDP, North Carolina","1,477",-0.729,-0.863,-0.467,-1.038,0.958, NA,-0.405,-1.866,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,med high,NA,low,low
2022,Southeast,Mid-Atlantic,NC,"Calabash, NC",Calabash,"Calabash town, North Carolina","2,570",1.192,0.083,1.339,0.19,1.637,-1.109,0.381,-1.051,-0.2,-0.125,-0.168,-0.122,low,low,low,low,high,med,high,med,high,low,med,low
2022,Southeast,Mid-Atlantic,NC,"Cape Carteret, NC",Cape Carteret,"Cape Carteret town, North Carolina","2,651",-0.283,-0.497,-0.343,0.588,-0.113,-0.092,0.79,-0.685,0.007,0.056,-0.168,-0.122,low,low,med,med,low,low,low,med high,low,low,med high,low
2022,Southeast,Mid-Atlantic,NC,"Cape Colony, NC",Cape Colony,"Cape Colony CDP, North Carolina",493,0.018,-0.798,0.48,0.535, NA, NA,1.04, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,med,low,med,med high,NA,NA,high,NA
2022,Southeast,Mid-Atlantic,NC,"Carolina Shores, NC",Carolina Shores,"Carolina Shores town, North Carolina","4,643",-0.738,-0.898,-0.908,1.976,0.096,-1.683,2.642,-0.889,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,high,med,low,high,low
2022,Southeast,Mid-Atlantic,NC,"Castle Hayne, NC",Castle Hayne,"Castle Hayne CDP, North Carolina",970,-0.649,-0.647,-0.492,0.403,0.819,0.33,0.727,-0.557,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,med,med high,med,med high,low
2022,Southeast,Mid-Atlantic,NC,"Caswell Beach, NC",Caswell Beach,"Caswell Beach town, North Carolina",489,-1.096,-0.948,-0.887,1.137, NA,-0.038,1.839,-0.493,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,high,NA,low,high,low
2022,Southeast,Mid-Atlantic,NC,"Cedar Point, NC",Cedar Point,"Cedar Point town, North Carolina","2,198",-0.59,-0.788,-0.322,0.08,0.484,-1.094,0.312,-0.647,1.077,1.243,-0.168,-0.122,low,low,high,high,low,low,low,med,med,low,med,low
2022,Southeast,Mid-Atlantic,NC,"Cherry Branch, NC",Cherry Branch,"Cherry Branch CDP, North Carolina","1,281",-0.67,-0.436,-0.604,-0.893,-0.049, NA,-1.173, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,low,low,low,low,low,NA,low,NA
2022,Southeast,Mid-Atlantic,NC,"Chocowinity, NC",Chocowinity,"Chocowinity town, North Carolina","1,059",1.903,0.67,2.547,0.164,1.479,-0.844,-0.501,-0.952,-0.232,-0.163,-0.168,-0.122,low,low,low,low,high,med high,high,med,high,low,low,low
2022,Southeast,Mid-Atlantic,NC,"Chowan Beach, NC",Chowan Beach,"Chowan Beach CDP, North Carolina",382,4.824,-0.851,3.764,3.38, NA, NA,2.037, NA,-0.232,-0.163,-0.168,-0.122,low,low,low,low,high,low,high,high,NA,NA,high,NA
